Id,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,CarInsurance,CallDuration,age_group,LastContactDayGroup,LastContactMonth_Number,NoOfContactsGroup,CallDurationGroup
3088,58,management,married,tertiary,0,361,0,0,cellular,14,aug,2,-1,0,0,503,51-60 Years,Middle of Month,8,1 - 10 times,Above Average CallDuration
3089,55,retired,married,primary,0,3876,0,0,cellular,21,nov,1,-1,0,0,54,51-60 Years,Middle of Month,11,One times,Below Average CallDuration
3090,45,blue-collar,divorced,primary,0,-207,0,0,cellular,15,jul,2,-1,0,1,878,41-50 Years,Middle of Month,7,1 - 10 times,Above Average CallDuration
3091,43,management,married,tertiary,0,149,1,0,cellular,23,jun,2,-1,0,1,662,41-50 Years,End of Month,6,1 - 10 times,Above Average CallDuration
3092,25,blue-collar,single,secondary,0,1857,1,0,cellular,12,oct,1,91,12,1,187,21-30 Years,Middle of Month,10,One times,Below Average CallDuration
3093,27,services,single,secondary,0,302,0,0,cellular,8,jan,1,189,1,0,151,21-30 Years,Beginning of Month,1,One times,Below Average CallDuration
3094,59,retired,single,secondary,0,2,0,0,telephone,2,feb,1,-1,0,1,935,51-60 Years,Beginning of Month,2,One times,Above Average CallDuration
3095,38,management,divorced,tertiary,0,4335,1,0,cellular,18,may,7,179,1,0,157,31-40 Years,Middle of Month,5,1 - 10 times,Below Average CallDuration
3096,40,services,married,secondary,0,1293,1,0,cellular,13,apr,3,-1,0,0,128,31-40 Years,Middle of Month,4,1 - 10 times,Below Average CallDuration
3097,32,management,single,tertiary,0,229,1,0,cellular,18,may,1,-1,0,0,345,31-40 Years,Middle of Month,5,One times,Below Average CallDuration
3098,32,services,single,secondary,0,6983,0,0,cellular,7,aug,1,-1,0,1,255,31-40 Years,Beginning of Month,8,One times,Below Average CallDuration
3099,42,admin.,divorced,secondary,0,2129,0,0,cellular,13,aug,1,182,2,1,633,41-50 Years,Middle of Month,8,One times,Above Average CallDuration
3100,38,blue-collar,divorced,secondary,0,0,1,0,cellular,21,oct,1,183,4,1,576,31-40 Years,Middle of Month,10,One times,Above Average CallDuration
3101,76,retired,married,tertiary,0,2991,0,0,cellular,22,oct,1,183,1,1,344,>61 Years,End of Month,10,One times,Below Average CallDuration
3102,53,management,married,tertiary,0,3634,0,0,cellular,7,may,4,88,8,1,211,51-60 Years,Beginning of Month,5,1 - 10 times,Below Average CallDuration
3103,54,technician,married,secondary,0,1076,0,0,cellular,28,jan,1,-1,0,0,338,51-60 Years,End of Month,1,One times,Below Average CallDuration
3104,34,blue-collar,single,secondary,0,129,1,1,cellular,16,nov,1,200,2,1,295,31-40 Years,Middle of Month,11,One times,Below Average CallDuration
3105,29,technician,married,tertiary,0,-246,1,0,cellular,6,jun,3,-1,0,0,311,21-30 Years,Beginning of Month,6,1 - 10 times,Below Average CallDuration
3106,35,management,married,tertiary,0,3889,1,0,cellular,19,nov,2,-1,0,0,265,31-40 Years,Middle of Month,11,1 - 10 times,Below Average CallDuration
3107,29,management,single,tertiary,0,1566,1,0,cellular,4,jun,1,-1,0,0,233,21-30 Years,Beginning of Month,6,One times,Below Average CallDuration
3108,43,management,married,secondary,0,275,0,0,cellular,9,apr,2,339,2,0,109,41-50 Years,Beginning of Month,4,1 - 10 times,Below Average CallDuration
3109,29,blue-collar,divorced,secondary,0,291,1,0,cellular,20,apr,2,-1,0,0,405,21-30 Years,Middle of Month,4,1 - 10 times,Above Average CallDuration
3110,58,retired,married,secondary,0,195,0,0,cellular,2,feb,1,-1,0,0,41,51-60 Years,Beginning of Month,2,One times,Below Average CallDuration
3111,29,blue-collar,married,secondary,0,339,1,0,cellular,15,may,3,354,2,0,63,21-30 Years,Middle of Month,5,1 - 10 times,Below Average CallDuration
3112,31,admin.,single,secondary,0,0,1,0,cellular,7,may,2,295,2,1,895,31-40 Years,Beginning of Month,5,1 - 10 times,Above Average CallDuration
3113,47,blue-collar,divorced,primary,0,126,1,0,cellular,3,jun,2,-1,0,1,2456,41-50 Years,Beginning of Month,6,1 - 10 times,Above Average CallDuration
3114,57,management,divorced,tertiary,0,461,1,0,cellular,21,may,10,-1,0,0,142,51-60 Years,Middle of Month,5,1 - 10 times,Below Average CallDuration
3115,50,blue-collar,married,primary,0,4108,1,0,cellular,7,aug,2,-1,0,1,526,41-50 Years,Beginning of Month,8,1 - 10 times,Above Average CallDuration
3116,34,blue-collar,married,primary,0,-1,1,0,cellular,18,may,6,355,1,1,1057,31-40 Years,Middle of Month,5,1 - 10 times,Above Average CallDuration
3117,20,student,single,secondary,0,755,0,0,cellular,29,dec,1,-1,0,1,284,<=20 Years,End of Month,12,One times,Below Average CallDuration
3118,29,management,single,tertiary,0,368,1,0,cellular,23,may,1,-1,0,0,160,21-30 Years,End of Month,5,One times,Below Average CallDuration
3119,38,self-employed,single,tertiary,0,5774,1,0,cellular,15,may,4,359,5,1,406,31-40 Years,Middle of Month,5,1 - 10 times,Above Average CallDuration
3120,35,blue-collar,single,primary,0,-4,1,0,cellular,18,may,1,-1,0,0,178,31-40 Years,Middle of Month,5,One times,Below Average CallDuration
3121,36,blue-collar,married,secondary,0,1550,0,0,cellular,31,jul,3,-1,0,0,17,31-40 Years,End of Month,7,1 - 10 times,Below Average CallDuration
3122,45,technician,married,secondary,0,999,1,0,cellular,16,may,2,-1,0,0,656,41-50 Years,Middle of Month,5,1 - 10 times,Above Average CallDuration
3123,67,retired,married,secondary,0,2540,0,0,telephone,14,sep,3,92,9,1,279,>61 Years,Middle of Month,9,1 - 10 times,Below Average CallDuration
3124,42,services,married,secondary,0,1263,1,0,cellular,6,may,2,-1,0,0,114,41-50 Years,Beginning of Month,5,1 - 10 times,Below Average CallDuration
3125,60,blue-collar,married,tertiary,0,759,0,0,cellular,8,aug,2,-1,0,0,255,51-60 Years,Beginning of Month,8,1 - 10 times,Below Average CallDuration
3126,52,housemaid,married,primary,0,618,1,1,cellular,10,aug,2,102,2,0,352,51-60 Years,Beginning of Month,8,1 - 10 times,Above Average CallDuration
3127,34,technician,single,tertiary,0,228,1,0,cellular,22,jul,4,-1,0,0,387,31-40 Years,End of Month,7,1 - 10 times,Above Average CallDuration
3128,57,technician,married,secondary,0,0,0,0,cellular,13,may,1,-1,0,0,44,51-60 Years,Middle of Month,5,One times,Below Average CallDuration
3129,45,technician,married,secondary,0,886,1,0,cellular,13,oct,2,42,1,0,75,41-50 Years,Middle of Month,10,1 - 10 times,Below Average CallDuration
3130,43,unemployed,married,tertiary,0,0,0,0,cellular,16,jul,1,281,1,1,745,41-50 Years,Middle of Month,7,One times,Above Average CallDuration
3131,30,technician,married,tertiary,0,-340,1,1,telephone,30,jul,8,-1,0,0,156,21-30 Years,End of Month,7,1 - 10 times,Below Average CallDuration
3132,49,admin.,divorced,secondary,0,1718,0,1,cellular,5,aug,1,-1,0,1,211,41-50 Years,Beginning of Month,8,One times,Below Average CallDuration
3133,64,management,married,secondary,0,2352,0,0,cellular,3,nov,4,183,7,1,181,>61 Years,Beginning of Month,11,1 - 10 times,Below Average CallDuration
3134,47,management,married,tertiary,0,4386,1,0,telephone,23,jul,1,-1,0,0,43,41-50 Years,End of Month,7,One times,Below Average CallDuration
3135,31,unemployed,married,secondary,0,6,0,0,cellular,4,jun,4,-1,0,1,121,31-40 Years,Beginning of Month,6,1 - 10 times,Below Average CallDuration
3136,28,student,single,secondary,0,196,0,0,cellular,2,jul,3,-1,0,1,423,21-30 Years,Beginning of Month,7,1 - 10 times,Above Average CallDuration
3137,38,management,married,tertiary,0,1477,0,0,cellular,15,sep,3,769,2,1,385,31-40 Years,Middle of Month,9,1 - 10 times,Above Average CallDuration
3138,31,management,married,tertiary,0,3160,1,0,cellular,26,apr,2,-1,0,1,688,31-40 Years,End of Month,4,1 - 10 times,Above Average CallDuration
3139,28,housemaid,single,secondary,0,781,1,0,cellular,17,apr,1,-1,0,0,52,21-30 Years,Middle of Month,4,One times,Below Average CallDuration
3140,43,blue-collar,single,primary,0,36,1,0,cellular,9,may,2,-1,0,0,163,41-50 Years,Beginning of Month,5,1 - 10 times,Below Average CallDuration
3141,26,student,single,tertiary,0,1134,0,0,cellular,21,apr,4,-1,0,1,464,21-30 Years,Middle of Month,4,1 - 10 times,Above Average CallDuration
3142,22,blue-collar,single,secondary,0,0,1,0,cellular,5,may,2,-1,0,0,179,21-30 Years,Beginning of Month,5,1 - 10 times,Below Average CallDuration
3143,46,management,married,tertiary,0,1600,1,1,cellular,11,aug,1,-1,0,1,1244,41-50 Years,Beginning of Month,8,One times,Above Average CallDuration
3144,66,retired,married,tertiary,0,1948,0,0,cellular,28,jan,1,91,4,1,216,>61 Years,End of Month,1,One times,Below Average CallDuration
3145,38,technician,married,secondary,0,750,1,0,cellular,27,may,2,-1,0,0,265,31-40 Years,End of Month,5,1 - 10 times,Below Average CallDuration
3146,56,management,married,tertiary,0,363,0,0,cellular,2,feb,1,-1,0,0,49,51-60 Years,Beginning of Month,2,One times,Below Average CallDuration
3147,59,management,married,tertiary,0,281,0,0,cellular,8,jul,2,-1,0,0,430,51-60 Years,Beginning of Month,7,1 - 10 times,Above Average CallDuration
3148,25,blue-collar,single,secondary,0,1857,1,0,cellular,13,apr,4,187,6,1,295,21-30 Years,Middle of Month,4,1 - 10 times,Below Average CallDuration
3149,53,blue-collar,married,secondary,0,21522,0,0,cellular,24,jun,4,-1,0,0,146,51-60 Years,End of Month,6,1 - 10 times,Below Average CallDuration
3150,29,blue-collar,married,secondary,0,580,1,1,cellular,17,apr,2,-1,0,1,1311,21-30 Years,Middle of Month,4,1 - 10 times,Above Average CallDuration
3151,25,admin.,single,tertiary,0,760,1,0,cellular,27,may,3,89,2,1,223,21-30 Years,End of Month,5,1 - 10 times,Below Average CallDuration
3152,38,retired,married,secondary,0,304,0,0,cellular,11,may,1,350,5,0,94,31-40 Years,Beginning of Month,5,One times,Below Average CallDuration
3153,34,management,married,tertiary,0,3301,1,0,cellular,17,jun,2,227,4,1,485,31-40 Years,Middle of Month,6,1 - 10 times,Above Average CallDuration
3154,47,technician,single,secondary,0,-239,1,1,cellular,7,jul,3,-1,0,1,973,41-50 Years,Beginning of Month,7,1 - 10 times,Above Average CallDuration
3155,53,management,married,tertiary,0,618,0,0,cellular,11,aug,2,-1,0,0,73,51-60 Years,Beginning of Month,8,1 - 10 times,Below Average CallDuration
3156,33,blue-collar,married,secondary,0,355,1,0,cellular,4,jun,3,-1,0,0,87,31-40 Years,Beginning of Month,6,1 - 10 times,Below Average CallDuration
3157,33,blue-collar,married,secondary,0,705,1,0,cellular,14,may,2,-1,0,0,112,31-40 Years,Middle of Month,5,1 - 10 times,Below Average CallDuration
3158,35,management,divorced,tertiary,0,146,0,0,cellular,6,aug,2,-1,0,1,720,31-40 Years,Beginning of Month,8,1 - 10 times,Above Average CallDuration
3159,29,services,single,secondary,0,84,0,1,cellular,3,jul,3,-1,0,1,587,21-30 Years,Beginning of Month,7,1 - 10 times,Above Average CallDuration
3160,29,technician,single,secondary,0,316,1,0,cellular,3,mar,1,-1,0,1,156,21-30 Years,Beginning of Month,3,One times,Below Average CallDuration
3161,42,management,married,secondary,0,1519,0,0,cellular,19,oct,1,92,1,1,230,41-50 Years,Middle of Month,10,One times,Below Average CallDuration
3162,61,retired,married,secondary,0,1853,0,0,telephone,10,aug,1,181,2,1,520,>61 Years,Beginning of Month,8,One times,Above Average CallDuration
3163,31,services,married,secondary,1,29,0,0,cellular,21,nov,3,-1,0,0,240,31-40 Years,Middle of Month,11,1 - 10 times,Below Average CallDuration
3164,41,admin.,single,secondary,0,-109,1,1,cellular,11,may,1,370,1,1,1038,41-50 Years,Beginning of Month,5,One times,Above Average CallDuration
3165,39,admin.,married,secondary,0,2319,0,0,cellular,7,jul,1,-1,0,0,84,31-40 Years,Beginning of Month,7,One times,Below Average CallDuration
3166,34,technician,married,tertiary,0,197,0,0,cellular,20,aug,3,-1,0,1,78,31-40 Years,Middle of Month,8,1 - 10 times,Below Average CallDuration
3167,49,blue-collar,married,secondary,0,1946,0,0,cellular,19,oct,1,95,1,1,192,41-50 Years,Middle of Month,10,One times,Below Average CallDuration
3168,35,entrepreneur,single,tertiary,0,145,1,0,cellular,18,jul,2,-1,0,1,799,31-40 Years,Middle of Month,7,1 - 10 times,Above Average CallDuration
3169,33,blue-collar,married,secondary,0,0,1,1,cellular,31,jul,43,-1,0,0,16,31-40 Years,End of Month,7,> 30 times,Below Average CallDuration
3170,43,technician,married,secondary,0,481,0,0,cellular,20,aug,2,-1,0,0,196,41-50 Years,Middle of Month,8,1 - 10 times,Below Average CallDuration
3171,49,management,married,secondary,0,321,0,0,cellular,9,jun,3,-1,0,0,135,41-50 Years,Beginning of Month,6,1 - 10 times,Below Average CallDuration
3172,37,technician,married,secondary,0,4030,1,0,cellular,26,may,5,-1,0,0,178,31-40 Years,End of Month,5,1 - 10 times,Below Average CallDuration
3173,44,blue-collar,married,primary,0,858,1,0,cellular,21,may,5,-1,0,0,362,41-50 Years,Middle of Month,5,1 - 10 times,Above Average CallDuration
3174,60,technician,married,secondary,0,10925,0,0,cellular,23,oct,3,185,1,1,270,51-60 Years,End of Month,10,1 - 10 times,Below Average CallDuration
3175,32,blue-collar,married,secondary,0,715,1,0,cellular,8,may,2,-1,0,0,108,31-40 Years,Beginning of Month,5,1 - 10 times,Below Average CallDuration
3176,39,management,married,primary,0,3760,0,1,cellular,17,jul,1,-1,0,0,262,31-40 Years,Middle of Month,7,One times,Below Average CallDuration
3177,30,services,married,secondary,0,7032,0,0,cellular,17,jul,1,-1,0,0,102,21-30 Years,Middle of Month,7,One times,Below Average CallDuration
3178,33,unemployed,single,tertiary,0,685,1,0,cellular,2,feb,1,96,2,0,105,31-40 Years,Beginning of Month,2,One times,Below Average CallDuration
3179,41,blue-collar,married,secondary,0,1020,1,0,cellular,29,may,1,-1,0,0,276,41-50 Years,End of Month,5,One times,Below Average CallDuration
3180,46,technician,married,secondary,0,1167,1,0,cellular,21,nov,2,-1,0,1,1540,41-50 Years,Middle of Month,11,1 - 10 times,Above Average CallDuration
3181,28,blue-collar,single,secondary,0,7,1,1,cellular,9,may,3,-1,0,0,125,21-30 Years,Beginning of Month,5,1 - 10 times,Below Average CallDuration
3182,26,admin.,single,secondary,0,766,0,0,cellular,15,oct,2,-1,0,1,457,21-30 Years,Middle of Month,10,1 - 10 times,Above Average CallDuration
3183,48,housemaid,married,primary,0,332,1,0,cellular,1,jun,1,-1,0,0,262,41-50 Years,Beginning of Month,6,One times,Below Average CallDuration
3184,37,housemaid,married,primary,0,2410,0,0,cellular,4,aug,1,-1,0,0,315,31-40 Years,Beginning of Month,8,One times,Below Average CallDuration
3185,38,admin.,single,secondary,0,2600,1,0,cellular,19,nov,1,-1,0,0,67,31-40 Years,Middle of Month,11,One times,Below Average CallDuration
3186,30,technician,single,secondary,0,1395,1,0,cellular,15,may,2,354,1,0,199,21-30 Years,Middle of Month,5,1 - 10 times,Below Average CallDuration
3187,48,management,married,tertiary,0,1,0,0,telephone,10,nov,1,-1,0,1,248,41-50 Years,Beginning of Month,11,One times,Below Average CallDuration
3188,59,management,married,tertiary,0,553,1,0,cellular,7,jul,3,-1,0,1,1272,51-60 Years,Beginning of Month,7,1 - 10 times,Above Average CallDuration
3189,59,retired,married,primary,0,363,0,0,cellular,30,apr,1,-1,0,1,400,51-60 Years,End of Month,4,One times,Above Average CallDuration
3190,59,technician,married,secondary,0,2308,0,0,cellular,30,apr,1,87,1,1,815,51-60 Years,End of Month,4,One times,Above Average CallDuration
3191,44,blue-collar,married,primary,0,3407,1,0,cellular,15,may,2,-1,0,0,179,41-50 Years,Middle of Month,5,1 - 10 times,Below Average CallDuration
3192,34,admin.,married,tertiary,0,899,1,0,cellular,12,nov,1,170,3,1,114,31-40 Years,Middle of Month,11,One times,Below Average CallDuration
3193,55,entrepreneur,married,secondary,0,27624,0,0,telephone,3,jun,1,-1,0,1,437,51-60 Years,Beginning of Month,6,One times,Above Average CallDuration
3194,38,technician,married,secondary,0,300,0,0,cellular,29,aug,5,-1,0,0,125,31-40 Years,End of Month,8,1 - 10 times,Below Average CallDuration
3195,27,management,single,tertiary,0,102,0,0,cellular,26,jul,1,-1,0,0,9,21-30 Years,End of Month,7,One times,Below Average CallDuration
3196,19,student,single,secondary,0,329,0,0,cellular,30,apr,1,190,2,1,169,<=20 Years,End of Month,4,One times,Below Average CallDuration
3197,51,management,married,tertiary,1,0,0,1,cellular,29,jul,6,-1,0,0,204,51-60 Years,End of Month,7,1 - 10 times,Below Average CallDuration
3198,32,blue-collar,married,secondary,0,1905,1,0,cellular,16,jul,2,-1,0,1,709,31-40 Years,Middle of Month,7,1 - 10 times,Above Average CallDuration
3199,49,management,married,primary,0,1330,0,1,cellular,18,jun,1,-1,0,0,37,41-50 Years,Middle of Month,6,One times,Below Average CallDuration
3200,39,entrepreneur,married,secondary,0,5562,0,0,cellular,20,nov,3,-1,0,0,149,31-40 Years,Middle of Month,11,1 - 10 times,Below Average CallDuration
3201,80,retired,divorced,primary,0,5861,0,0,telephone,26,apr,8,-1,0,0,92,>61 Years,End of Month,4,1 - 10 times,Below Average CallDuration
3202,42,technician,married,secondary,0,2152,0,0,cellular,30,mar,2,181,2,0,361,41-50 Years,End of Month,3,1 - 10 times,Above Average CallDuration
3203,57,blue-collar,married,secondary,0,1316,0,0,cellular,28,jan,2,182,5,0,221,51-60 Years,End of Month,1,1 - 10 times,Below Average CallDuration
3204,54,blue-collar,divorced,primary,0,4401,0,0,telephone,13,may,1,183,2,1,414,51-60 Years,Middle of Month,5,One times,Above Average CallDuration
3205,48,entrepreneur,married,secondary,0,0,1,0,cellular,11,may,3,-1,0,0,430,41-50 Years,Beginning of Month,5,1 - 10 times,Above Average CallDuration
3206,62,retired,married,primary,0,383,0,0,cellular,10,sep,1,-1,0,0,276,>61 Years,Beginning of Month,9,One times,Below Average CallDuration
3207,28,blue-collar,single,secondary,0,1,0,0,cellular,28,may,1,-1,0,0,181,21-30 Years,End of Month,5,One times,Below Average CallDuration
3208,43,blue-collar,single,primary,0,0,0,0,cellular,9,jul,1,-1,0,1,1242,41-50 Years,Beginning of Month,7,One times,Above Average CallDuration
3209,59,blue-collar,married,primary,0,3062,1,0,cellular,14,aug,2,-1,0,0,87,51-60 Years,Middle of Month,8,1 - 10 times,Below Average CallDuration
3210,39,blue-collar,single,primary,0,0,1,1,cellular,13,may,5,-1,0,1,1975,31-40 Years,Middle of Month,5,1 - 10 times,Above Average CallDuration
3211,37,blue-collar,married,secondary,0,398,1,0,cellular,19,may,1,-1,0,0,206,31-40 Years,Middle of Month,5,One times,Below Average CallDuration
3212,35,management,single,tertiary,0,3576,1,0,cellular,19,aug,1,-1,0,0,68,31-40 Years,Middle of Month,8,One times,Below Average CallDuration
3213,26,technician,divorced,secondary,0,21,1,0,cellular,27,may,1,-1,0,0,133,21-30 Years,End of Month,5,One times,Below Average CallDuration
